label,text
Anger,mi hai rotto le palle
Sadness,chi è anziano non deve sentirsi depresso per la giovinezza perduta .
Neutral,Università : quanto
Anger,la ragazza si era talmente scocciata ed indispettita nei mie confronti che il suo sguardo fiammeggiò di rabbia .
Anger,sono seccato per come sono trattato .
Fear,appena mi sono accorto che non mi funzionavano i freni sono stato preso dal panico .
Fear,lo so che hai una fifa blu
Neutral,Un premio annuo di 500mila euro per la città capitale del libro
Sadness,la rivolta dei cittadini impersonò lo scontento generale .
Neutral,#SeaWatch3
Neutral,In Aula a Palazzo Madama per il voto molti ministri M5s
Sadness,provo tanta disperazione .
Fear,fui presa da sudori freddi a causa della paura che provavo .
Fear,mi sono fermato di colpo per lo spavento .
Neutral,Vanno peggio le edicole . Qui il calo della domanda è del 5 % mentre cresce l ' offerta del 3 % . I prezzi risultano ancora stabili ( -1 % ) .
Fear,ero in apprensione perché era la prima volta che volavo su un aereo .
Anger,Mario esploderebbe di rabbia se tu gli rivolgessi la parola .
Joy,Le donne salveranno il mondo.
Anger,il rancore che rilevo verso di me non mi intimorisce minimamente .
Neutral,il male può invadere e devastare tutto il mondo perché cresce in superficie come un fungo
Fear,ho sempre molto timore quando vedo un sorpasso tra due tir in autostrada .
Sadness,mi sento frustrato dopo una sonora sconfitta .
Surprise,non pensavo che mi sarei divertito così tanto
Anger,Raga ma stavo guardando “Ma come ti vesti?!” a caso e madonna mia ma quanto è diventato sessista e body shaming??!! Sto sentendo cose allucinanti.
Neutral,#SeaWatch
Fear,la barca beccheggiò pericolosamente
Neutral,Antitrust : da #Fca danno all ' #Italia da trasferimento fiscale all ' estero .
Sadness,non viviamo mai
Fear,ho paura di stare solo al buio .
Anger,questo governo non funziona !
Neutral,la crescita più del previsto della produzione industriale e delle vendite al dettaglio a giugno hanno fornito segnali più incoraggianti sullo stato di salute dell ' economia cinese .
Sadness,in città stava sempre chiuso in casa ed era depresso . il soggiorno marino ha portato ad un miglioramento dell ' umore e dello stato fisico .
Neutral,L ' uomo
Neutral,“ Vincere non e importante ma e l ' unica cosa che conta “ - Gianpiero Boniperti
Anger,che stizza !
Neutral,In altre parole
Neutral,L ' idea che le ' mezze stagioni ' stiano via via scomparendo
Anger,sono esasperati .
Neutral,La prima pagina del @sole24ore del #1luglio . In apertura l ’ inchiesta su come è cambiata la spesa degli italiani dall ’ inizio della crisi . Focus anche sulle pagelle fiscali e sugli stipendi dei prof della #scuola . Al via ogni lunedì #OrientaProfessioni #rassegnastampa #buonalettura
Surprise,"Continuo a rimanere esterrefatto per come la gente sia pronta a giustificare ogni tipo di violenza o sopruso o crimine se commesso da persone di altre nazionalità, meglio se di colore. Gli stessi pronti ad accusare di #razzismo chiunque si azzardi a parlare di #Pamela e #Desirée."
Fear,non fare quello sguardo minaccioso che mi fai paura .
Joy,ragazza
Surprise,il captapensieri è l ' ultima strabiliante invenzione di Archimede Pitagorico .
Neutral,In aula esordisce ricordando Simone Weil
Sadness,mi ha commosso leggere la triste storia di un creolo trasferitosi in America Latina .
Joy,Francesco era tanto allegro che la camera ridondò delle sue risatine fanciullesche .
Neutral,Fondi russi Lega
Anger,ma andate a pigliarvelo tutti nel culo
Neutral,Camilleri era stato attaccato a un macchinario per respirare e le sue condizioni erano apparse da subito critiche .
Neutral,Donne crudeli con altre donne . Cos ' è ? E ' una forma di crudeltà verbale . E ' il « body shaming » : è l ’ espressione coniata dagli americani e oggi molto diffusa in tutto il mondo che gioca sul significato del sostantivo shame
Neutral,Carola non poteva che agire in questo modo: sbarcare a Malta
Surprise,è impressionante anche solo vedere le foto del disastro che procura un uragano .
Neutral,Nel 2018 il portale ha registrato 13 milioni di visitatori e ha venduto 2
Neutral,l ' uomo ha freddato a colpi di pistola l ' ex moglie Deborah Ballesio
Sadness,mi sento sfiduciato .
Sadness,la candidata si rattristò quando fu informata che non aveva superato la prova .
Anger,Ma cosa dici #Meloni
Fear,l ' omicidio fu emulato il giorno dopo
Joy,evviva ! abbiamo fatto gol !
Surprise,che lieta sorpresa vederti qui a Milano .
Fear,sono angosciato perché volo su un aereo per la prima volta .
Neutral,Dal gruppo di misure messe in campo dal governo per correggere i conti ed evitare la procedura d ' infrazione arrivano anche buone notizie . Scopri quali .
Sadness,era deluso perchè non riusciva a riprodurre l ' esperimento che gli aveva fornito dati interessanti .
Neutral,Siamo in uno stato di diritto
Surprise,l ' improvvido intervento di chirurgia plastica ha fatto sì che ora quell ' attrice abbia una boccaccia impressionante .
Fear,la notizia dell ' incidente del nostro amico suscitò in tutti noi grande preoccupazione .
Sadness,provo tanta suadade
Neutral,Smart working
Fear,sono preoccupato per la mia famiglia .
Anger,il rancore che serbavi nei miei confronti è esploso all ' improvviso .
Neutral,Il nodo però è rappresentato dalla volontà del Tottenham di non fare sconti sulla clausola .
Joy,sono stato felicissimo nell ' apprendere la notizia della nascita del mio primo nipote .
Neutral,Per un mese il maestro è stato ricoverato in rianimazione
Anger,"Quando c ' è da prendere decisioni serie...fuggono Matteo Salvini abbandona il cdm irritato dall ' assenza di Di Maio. Il leader della Lega contro l ' alleato: "" Mi attacca su Autostrade poi diserta il cdm "" #Due_Facce_della_Stessa_MEDAGLIA #uno07FR"
Sadness,sentii la triste notizia del ragazzino morto per le pale rotanti del motore di una barca .
Surprise,la mole delle navi da crociera che transitano per venezia è impressionante .
Neutral,Tutte le regioni hanno avviato da aprile la trasmissione dei dati
Fear,ha partecipato alla festa senza essere stato invitato e
Fear,sono tanto sconvolto per quanto è successo .
Fear,l ' artificiere ha sempre paura che gli scoppi la bomba tra le mani .
Surprise,ai miei occhi la sua impudenza è spesso impressionante .
Neutral,Costretto ad abbandonare il suo paese
Joy,non vedo l ' ora di incontrarti .
Fear,in questo periodo la nostra maggiore preoccupazione è il lavoro .
Anger,sono irritato per le decisioni del mio capo .
Neutral,Seggiolini anti abbandono
Neutral,Un delitto efferato che subito a inquirenti e investigatori è apparso un messaggio .
Joy,il ballo latinoamericano in genere è allegro
Sadness,non sono per niente felice .
Surprise,assaggia quella torta al cioccolato
Fear,la compresenza di due progetti mi crea ansia e confusione .
Joy,sono felice per tutto quello che sta succedendo .
Fear,ho una grande agitazione di stomaco per la paura .
Neutral,È la scrittura che si fa ricerca delle varie identità che ci compongono .
Joy,dopo essere andati al ristorante siamo rincasati
Fear,il tuo amico ha creato il panico
Sadness,La vera felicità è qualcosa di molto vicino alla tristezza .
Anger,che rabbia
Neutral,Per volontà del Maestro e della famiglia le esequie saranno riservate .
Sadness,conobbi una ragazza depressa e questo mi fece una grande tristezza .
Neutral,Non scontata
Neutral,Direttore di produzione in Rai
Neutral,Quello che emerge è un aumento della temperatura del mare alla velocità media di 1.1 ° C per secolo
Surprise,sensazionale la tua l ' amica
Sadness,sono amareggiato per quello strano comportamento di mia nipote .
Neutral,Non è riuscita a mettere in salvo il figlio 60enne disabile mentre le fiamme divampavano nell ’ appartamento .
Anger,sei così arrabbiato da andare fuori di testa !
Anger,sono imbufalito !
Anger,ogni qual volta francesca ammonisce la figlioletta questa batte i piedi per terra con molta stizza .
Fear,nelle regioni flagellate dalla peste
Neutral,la magistratura indaga Salvini per finanziamento illecito e corruzione internazionale
Joy,sono appagato dalla mia vita bella e felice .
Sadness,Andrea è infelice perché prova nostalgia .
Sadness,che dire ? mi hanno deluso
Fear,il viso di quell ' uomo dipinto ha uno sguardo misterioso
Fear,tremava come una foglia per la paura .
Fear,aspettavamo con terrore che il medico facesse una diagnosi .
Joy,dopo la separazione si riprese e visse felice e contento .
Surprise,lo strabiliante strapiombare della roccia sul mare mi fece camminare con cautela .
Sadness,mi sento tanto infelice .
Joy,sono pienamente soddisfatto del mio lavoro .
Joy,sono appassionato di noi e ringrazio Dio per tutto quello che ho .
Joy,ciò che più conta nella vita è essere felici di se stessi .
Surprise,vivere come un lord deve essere bello e stupefacente
Surprise,sembra incredibile
Sadness,la batosta sul lavoro mi ha demoralizzato .
Neutral,definire ed aggiornare piani e misure per l'adattamento climatico delle città
Fear,quel testo è contiene una pletora di errori ed orrori di ortografia e sintassi da far spavento .
Fear,il mutamento climatico degli ultimi anni è fonte di preoccupazione per tutti .
Anger,mi avete rotto le palle
Neutral,Complimenti al vincitore ( è il suo quinto Wimbledon )
Anger,sono arrabbiato .
Sadness,l ' imminenza dell ' anniversario di quell ' eccidio mi rende triste .
Surprise,abbiamo iniziato un rinnovamento incredibile e inarrestabile .
Neutral,Scopri le spiagge che hanno detto addio a sigarette e plastica
Fear,a volte un sogno irreale ci fa svegliare pieni d ' angoscia .
Neutral,Il comitato di presidenza ha incontrato tutti i componenti del Consiglio . Momenti drammatici
Sadness,Tutti gli uomini sono delusi nelle loro speranze
Joy,mi piace viaggiare spensierato
Sadness,#3cosebelle tutte dedicate all ’ abbattimento del #pontemorandi : 1 . che tutto sia andato perfettamente . 2 . il vuoto che lascia nella mente il fatto che non ci sia più nulla . 3 . che ora per un po’ con le tragedie Genova abbia finito
Anger,non funziona nulla
Joy,la coppia felice sprizza gioia sempre
Joy,quando leggerai sul giornale l ' articolo
Neutral,Nelle espressioni ' avere l ' acqua alla gola ' indica una situazione disperata
Fear,quando ricevo un pacco da un mittente sconosciuto lo con una certa apprensione .
Neutral,Negli Usa l ' economia è cresciuta nel primo trimestre del 3
Surprise,sospinto dal tifo del pubblico iniziò una rimonta incredibile .
Love,"@karimamoual Convertitevi, Gesu dona solo amore e pace, niente violenza sulle donne e bambini..https://t.co/JF5CXB83Qb"
Surprise,acquistammo una coppia di criceti che procreò in maniera incredibile .
Neutral,Il Pd occupa alla Camera la commissione Affari costituzionali in segno di protesta contro il rifiuto del ministro dell ' Interno Matteo Salvini di presentarsi in aula a riferire sul caso dei presunti fondi russi alla Lega .
Sadness,Giulio era assorto e sospirava sconsolato .
Neutral,Sì all ’ #adozione di un bimbo disabile alla single ultrassessantenne
Sadness,io ho sbagliato a fidarmi di quella persona
Neutral,Gli Spurs valutano Zaniolo 50 milioni e nelle scorse settimane hanno già offerto alla Roma 27 milioni più il cartellino di Alderweireld
Neutral,In manette figura anche Fabio Del Bergiolo
Anger,Inaffidabile come il peggior sito del Burundi ! dove non hanno neanche la corrente elettrica !
Sadness,#Genova #zena #genovalasuperba 28.06.2019 ore 9:38 il #pontemorandi #pontemorandigenova non c ' è più #tristezza #commozione #rabbia @ Genova
Anger,Sconsiglio senz ' altro di avere a che fare con Euronics
Joy,se ci addossassimo tutte le spese per organizzare la festa
Neutral,Certo serviranno più fondi
Sadness,hai lo sguardo maliconico .
Sadness,provo tanta malinconia .
Surprise,un fiasco clamoroso e dalla platea sono partiti dei fischi .
Sadness,quando Luca è depresso cammina con la testa bassa e la fronte corrugata
Neutral,""" Diventiamo il nostro personaggio "" ma per sperimentare questo incantesimo bisogna essere "" in grado di scendere abbastanza in profondità"
Anger,sono in collera con lei .
Sadness,"#PonteMorandi . "" L ' abbattimento fa effetto """
Fear,ho cambiato canale perché il film coi mostri mi faceva paura .
Joy,Maurizio è felicissimo per aver acquistato un nuovo avvitatore .
Joy,"Mo fa piacere che alla notizia della foto hot pubblicata per sbaglio da #ChrisEvans tutti si stanno ergendo a paladini della sfera privata dell'attore. Va benissimo, però non parliamo di #revengeporn perché, anche se per sbaglio, l'ha pubblicata lui e si tratta solo di un Ca**o!"
Neutral,Patuelli all ’ assemblea ABI : Non rassegnamoci a un ’ economia che cresce troppo poco
Sadness,mostrava una sola facciata del proprio carattere nascondendo quella triste .
Neutral,è arrivato il momento di prendere decisioni fondamentali
Anger,sono infastidito dal comportamento dell ' azienda .
Anger,porca puttana !
Anger,Mario sfoga urlando a squarciagola tutta la sua rabbia verso chi l ' ha offeso .
Anger,Pensate che #Autostrade con un ricavo di 5
Neutral,Il milleproroghe ha spostato al 1° luglio 2020 la fine dei servizi di tutela per l ’ elettricità e il gas per chi non ha ancora scelto un venditore nel mercato libero : ecco tutte le informazioni per effettuare una scelta consapevole e per non cadere vittima di un blackout . . .
Neutral,“ Fermate lo sgombero del campo rom di via Germagnano ” : appello alla Corte Europea  ... #news #Torino
Anger,Voglio un Paese dove lavorano i tecnici e dove non c ’ è bisogno di politici a favore di telecamere 😠#pontemorandi #genova #demolizione skytg24
